edge,includes,includedby,sum
/media/ullmann/hdd/research/engines/godot/drivers/png/png_driver_common.h,2,5,7
/media/ullmann/hdd/research/engines/godot/platform/windows/export/export.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/modules/gltf/gltf_texture.cpp,1,0,1
/media/ullmann/hdd/research/engines/godot/modules/gltf/gltf_texture.h,2,4,6
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/cache/ftcache.c,8,0,8
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/cache/ftcmru.c,2,1,3
/media/ullmann/hdd/research/engines/godot/modules/websocket/emws_peer.h,5,4,9
/media/ullmann/hdd/research/engines/godot/modules/websocket/websocket_peer.h,3,6,9
/media/ullmann/hdd/research/engines/godot/scene/gui/slider.h,1,9,10
/media/ullmann/hdd/research/engines/godot/editor/plugins/physical_bone_plugin.h,1,2,3
/media/ullmann/hdd/research/engines/godot/scene/gui/link_button.h,2,8,10
/media/ullmann/hdd/research/engines/godot/thirdparty/opus/silk/pitch_est_tables.c,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/opus/silk/typedef.h,0,9,9
/media/ullmann/hdd/research/engines/godot/modules/websocket/wsl_server.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/scene/animation/animation_blend_tree.h,1,8,9
/media/ullmann/hdd/research/engines/godot/editor/code_editor.cpp,10,0,10
/media/ullmann/hdd/research/engines/godot/editor/plugins/animation_player_editor_plugin.cpp,13,0,13
/media/ullmann/hdd/research/engines/godot/core/io/packet_peer_dtls.h,2,5,7
/media/ullmann/hdd/research/engines/godot/scene/gui/color_picker.h,11,7,18
/media/ullmann/hdd/research/engines/godot/scene/main/timer.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/modules/gdscript/language_server/gdscript_language_server.h,3,2,5
/media/ullmann/hdd/research/engines/godot/modules/gdscript/gdscript_parser.h,5,7,12
/media/ullmann/hdd/research/engines/godot/platform/windows/os_windows.h,15,3,18
/media/ullmann/hdd/research/engines/godot/drivers/xaudio2/audio_driver_xaudio2.h,3,3,6
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/cache/ftcsbits.c,3,1,4
/media/ullmann/hdd/research/engines/godot/servers/physics/body_pair_sw.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/servers/physics/body_pair_sw.h,2,2,4
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/common/lexers/parsestream.h,6,0,6
/media/ullmann/hdd/research/engines/godot/thirdparty/opus/celt/mdct.h,3,5,8
/media/ullmann/hdd/research/engines/godot/scene/gui/graph_edit.cpp,6,0,6
/media/ullmann/hdd/research/engines/godot/editor/pane_drag.h,1,4,5
/media/ullmann/hdd/research/engines/godot/modules/fbx/data/import_state.h,21,6,27
/media/ullmann/hdd/research/engines/godot/servers/physics_2d/broad_phase_2d_hash_grid.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/servers/physics_2d/broad_phase_2d_hash_grid.h,2,2,4
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/include/embree3/rtcore.h,9,2,11
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/include/embree3/rtcore_ray.h,1,3,4
/media/ullmann/hdd/research/engines/godot/servers/physics/shape_sw.cpp,5,0,5
/media/ullmann/hdd/research/engines/godot/thirdparty/libvorbis/envelope.c,7,0,7
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/sfnt/ttmtx.c,2,1,3
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/gzip/infutil.c,5,1,6
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/LinearMath/btQuickprof.cpp,2,1,3
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/LinearMath/btQuickprof.h,2,3,5
/media/ullmann/hdd/research/engines/godot/editor/editor_layouts_dialog.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/modules/gltf/gltf_skin.h,2,4,6
/media/ullmann/hdd/research/engines/godot/editor/plugins/sprite_editor_plugin.cpp,9,0,9
/media/ullmann/hdd/research/engines/godot/editor/plugins/sprite_editor_plugin.h,4,2,6
/media/ullmann/hdd/research/engines/godot/core/dictionary.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/platform/uwp/os_uwp.h,12,2,14
/media/ullmann/hdd/research/engines/godot/thirdparty/libtheora/x86/sse2fdct.c,1,0,1
/media/ullmann/hdd/research/engines/godot/thirdparty/libtheora/x86/x86enc.h,2,5,7
/media/ullmann/hdd/research/engines/godot/modules/visual_script/register_types.cpp,11,0,11
/media/ullmann/hdd/research/engines/godot/modules/visual_script/visual_script_editor.h,6,2,8
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/smooth/smooth.c,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletDynamics/ConstraintSolver/btSequentialImpulseConstraintSolverMt.cpp,1,1,2
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletDynamics/ConstraintSolver/btSequentialImpulseConstraintSolverMt.h,2,1,3
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/geometry/instance_intersector.h,3,1,4
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/geometry/instance.h,2,10,12
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/Bullet3OpenCL/ParallelPrimitives/b3LauncherCL.h,2,6,8
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/Bullet3OpenCL/ParallelPrimitives/b3BufferInfoCL.h,1,5,6
/media/ullmann/hdd/research/engines/godot/editor/plugins/material_editor_plugin.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/scene/resources/circle_shape_2d.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/cpu/jit_uni_batch_normalization.hpp,3,1,4
/media/ullmann/hdd/research/engines/godot/core/io/resource_format_binary.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/subdiv/catmullclark_coefficients.h,1,4,5
/media/ullmann/hdd/research/engines/godot/scene/3d/area.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/modules/mono/signal_awaiter_utils.h,2,3,5
/media/ullmann/hdd/research/engines/godot/modules/mono/mono_gc_handle.h,1,5,6
/media/ullmann/hdd/research/engines/godot/scene/resources/mesh_library.h,5,5,10
/media/ullmann/hdd/research/engines/godot/editor/plugins/visual_shader_editor_plugin.cpp,15,0,15
/media/ullmann/hdd/research/engines/godot/scene/gui/panel.h,1,15,16
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/CollisionShapes/btTriangleMesh.h,1,2,3
/media/ullmann/hdd/research/engines/godot/thirdparty/pcre2/src/sljit/sljitLir.c,13,1,14
/media/ullmann/hdd/research/engines/godot/thirdparty/pcre2/src/sljit/sljitNativeARM_64.c,0,1,1
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/sfnt/sferrors.h,0,10,10
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/CollisionDispatch/btConvexPlaneCollisionAlgorithm.cpp,1,1,2
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/Bullet3Dynamics/ConstraintSolver/b3PgsJacobiSolver.h,4,1,5
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/Bullet3Dynamics/ConstraintSolver/b3SolverBody.h,0,2,2
/media/ullmann/hdd/research/engines/godot/thirdparty/pcre2/src/pcre2_config.c,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/mbedtls/library/blowfish.c,1,0,1
/media/ullmann/hdd/research/engines/godot/core/os/input_event.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/scene/gui/graph_node.h,1,3,4
/media/ullmann/hdd/research/engines/godot/thirdparty/mbedtls/library/mps_reader.h,2,1,3
/media/ullmann/hdd/research/engines/godot/thirdparty/mbedtls/library/mps_error.h,0,2,2
/media/ullmann/hdd/research/engines/godot/modules/webp/image_loader_webp.cpp,5,0,5
/media/ullmann/hdd/research/engines/godot/core/io/marshalls.h,3,41,44
/media/ullmann/hdd/research/engines/godot/scene/3d/soft_body.cpp,9,0,9
/media/ullmann/hdd/research/engines/godot/core/list.h,3,27,30
/media/ullmann/hdd/research/engines/godot/thirdparty/libvorbis/info.c,8,0,8
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/subdiv/patch.h,6,7,13
/media/ullmann/hdd/research/engines/godot/editor/plugins/asset_library_editor_plugin.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/modules/mono/mono_gd/gd_mono_cache.cpp,6,0,6
/media/ullmann/hdd/research/engines/godot/thirdparty/etc2comp/EtcBlock4x4Encoding_RG11.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/thirdparty/etc2comp/EtcConfig.h,0,17,17
/media/ullmann/hdd/research/engines/godot/editor/property_editor.cpp,28,0,28
/media/ullmann/hdd/research/engines/godot/editor/property_selector.h,3,5,8
/media/ullmann/hdd/research/engines/godot/servers/camera/camera_feed.h,4,7,11
/media/ullmann/hdd/research/engines/godot/modules/gdnative/gdnative/aabb.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/scene/resources/packed_scene.h,2,28,30
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/geometry/triangle_intersector_woop.h,2,1,3
/media/ullmann/hdd/research/engines/godot/editor/project_export.cpp,17,0,17
/media/ullmann/hdd/research/engines/godot/editor/scene_tree_dock.h,19,2,21
/media/ullmann/hdd/research/engines/godot/scene/animation/animation_tree.cpp,5,0,5
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/raster/ftrend1.c,3,1,4
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/raster/rasterrs.h,0,2,2
/media/ullmann/hdd/research/engines/godot/main/tests/test_main.cpp,17,0,17
/media/ullmann/hdd/research/engines/godot/core/math/quat.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/core/math/basis.h,2,8,10
/media/ullmann/hdd/research/engines/godot/servers/visual/shader_language.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/modules/visual_script/visual_script_flow_control.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/common/math/quaternion.h,3,2,5
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/common/math/transcendental.h,1,2,3
/media/ullmann/hdd/research/engines/godot/platform/javascript/api/javascript_tools_editor_plugin.cpp,6,0,6
/media/ullmann/hdd/research/engines/godot/core/pool_vector.h,6,15,21
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/common/stat.h,1,2,3
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/BroadphaseCollision/btOverlappingPairCache.cpp,3,1,4
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/BroadphaseCollision/btCollisionAlgorithm.h,0,2,2
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletInverseDynamics/details/MultiBodyTreeImpl.hpp,2,2,4
/media/ullmann/hdd/research/engines/godot/platform/iphone/api/api.cpp,1,0,1
/media/ullmann/hdd/research/engines/godot/platform/iphone/api/api.h,0,2,2
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/common/primitive.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/common/scratchpad.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/common/scratchpad.hpp,1,1,2
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/psaux/psaux.c,16,0,16
/media/ullmann/hdd/research/engines/godot/modules/jpg/image_loader_jpegd.h,1,2,3
/media/ullmann/hdd/research/engines/godot/scene/3d/physics_joint.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/scene/scene_string_names.h,2,45,47
/media/ullmann/hdd/research/engines/godot/servers/physics_2d/physics_2d_server_sw.h,5,5,10
/media/ullmann/hdd/research/engines/godot/servers/physics_2d/shape_2d_sw.h,1,4,5
/media/ullmann/hdd/research/engines/godot/scene/2d/parallax_layer.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/thirdparty/etc2comp/EtcBlock4x4.h,5,10,15
/media/ullmann/hdd/research/engines/godot/thirdparty/etc2comp/EtcBlock4x4Encoding.h,2,3,5
/media/ullmann/hdd/research/engines/godot/thirdparty/libvpx/vp8/decoder/threading.c,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/libvpx/vp8/decoder/detokenize.h,1,4,5
/media/ullmann/hdd/research/engines/godot/modules/fbx/editor_scene_importer_fbx.cpp,22,0,22
/media/ullmann/hdd/research/engines/godot/drivers/gles2/rasterizer_scene_gles2.h,13,5,18
/media/ullmann/hdd/research/engines/godot/editor/animation_track_editor_plugins.cpp,9,0,9
/media/ullmann/hdd/research/engines/godot/editor/audio_stream_preview.h,4,4,8
/media/ullmann/hdd/research/engines/godot/editor/editor_properties_array_dict.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/servers/physics_2d/shape_2d_sw.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/servers/physics/space_sw.h,9,7,16
/media/ullmann/hdd/research/engines/godot/editor/plugins/tile_map_editor_plugin.cpp,8,0,8
/media/ullmann/hdd/research/engines/godot/scene/3d/position_3d.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/scene/3d/position_3d.h,1,3,4
/media/ullmann/hdd/research/engines/godot/thirdparty/opus/celt/rate.c,6,0,6
/media/ullmann/hdd/research/engines/godot/thirdparty/opus/celt/modes.h,5,14,19
/media/ullmann/hdd/research/engines/godot/scene/resources/material.cpp,6,0,6
/media/ullmann/hdd/research/engines/godot/scene/2d/light_occluder_2d.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/scene/2d/light_occluder_2d.h,1,5,6
/media/ullmann/hdd/research/engines/godot/servers/camera/camera_feed.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/cpu/gemm/s8x8s32/jit_avx512_core_gemm_s8u8s32_kern.cpp,1,0,1
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/cpu/gemm/s8x8s32/jit_avx512_core_gemm_s8u8s32_kern.hpp,0,2,2
/media/ullmann/hdd/research/engines/godot/thirdparty/squish/maths.h,1,8,9
/media/ullmann/hdd/research/engines/godot/thirdparty/squish/config.h,0,1,1
/media/ullmann/hdd/research/engines/godot/editor/plugins/animation_blend_space_2d_editor.cpp,12,0,12
/media/ullmann/hdd/research/engines/godot/thirdparty/mbedtls/library/constant_time.c,3,0,3
/media/ullmann/hdd/research/engines/godot/thirdparty/mbedtls/library/constant_time_invasive.h,1,1,2
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/CollisionShapes/btConvexPointCloudShape.cpp,1,1,2
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/CollisionShapes/btConvexPointCloudShape.h,1,2,3
/media/ullmann/hdd/research/engines/godot/modules/fbx/fbx_parser/FBXTokenizer.h,2,9,11
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/cpu/gemm/s8x8s32/jit_avx512_core_u8_copy_sum_bt_kern.cpp,1,0,1
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/cpu/gemm/s8x8s32/common.hpp,0,12,12
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/gxvalid/gxvfeat.c,3,1,4
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/gxvalid/gxvcommn.h,1,13,14
/media/ullmann/hdd/research/engines/godot/modules/bullet/godot_collision_configuration.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/modules/bullet/godot_collision_configuration.h,0,2,2
/media/ullmann/hdd/research/engines/godot/drivers/gles2/rasterizer_canvas_gles2.h,2,4,6
/media/ullmann/hdd/research/engines/godot/editor/editor_about.h,12,3,15
/media/ullmann/hdd/research/engines/godot/servers/physics/collision_object_sw.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/type42/t42objs.c,3,1,4
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/type42/t42parse.h,1,2,3
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/bvh/bvh_builder_sah_spatial.cpp,16,0,16
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/geometry/object.h,1,11,12
/media/ullmann/hdd/research/engines/godot/drivers/pulseaudio/audio_driver_pulseaudio.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/drivers/alsa/asound-so_wrap.h,0,3,3
/media/ullmann/hdd/research/engines/godot/platform/android/net_socket_android.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/platform/android/net_socket_android.h,1,3,4
/media/ullmann/hdd/research/engines/godot/thirdparty/mbedtls/library/aes.c,1,0,1
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/common/hit.h,3,2,5
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/autofit/afindic.c,6,1,7
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/autofit/aflatin.h,1,6,7
/media/ullmann/hdd/research/engines/godot/core/io/networked_multiplayer_peer.h,1,7,8
/media/ullmann/hdd/research/engines/godot/thirdparty/etc2comp/EtcFileHeader.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/etc2comp/EtcFileHeader.h,1,2,3
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/common/sys/filename.h,1,4,5
/media/ullmann/hdd/research/engines/godot/scene/3d/camera.cpp,6,0,6
/media/ullmann/hdd/research/engines/godot/platform/uwp/export/export.cpp,15,0,15
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/common/simd/vuint16_avx512.h,0,1,1
/media/ullmann/hdd/research/engines/godot/drivers/gles2/rasterizer_storage_gles2.h,9,5,14
/media/ullmann/hdd/research/engines/godot/drivers/unix/dir_access_unix.cpp,4,0,4
/media/ullmann/hdd/research/engines/godot/platform/x11/os_x11.cpp,10,0,10
/media/ullmann/hdd/research/engines/godot/thirdparty/mbedtls/library/mps_trace.h,2,2,4
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/truetype/ttgload.c,5,1,6
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/truetype/tterrors.h,0,6,6
/media/ullmann/hdd/research/engines/godot/editor/groups_editor.h,9,3,12
/media/ullmann/hdd/research/engines/godot/core/undo_redo.h,1,11,12
/media/ullmann/hdd/research/engines/godot/scene/2d/line_builder.cpp,1,0,1
/media/ullmann/hdd/research/engines/godot/scene/2d/line_builder.h,4,2,6
/media/ullmann/hdd/research/engines/godot/scene/gui/rich_text_label.cpp,8,0,8
/media/ullmann/hdd/research/engines/godot/modules/modules_enabled.gen.h,0,18,18
/media/ullmann/hdd/research/engines/godot/thirdparty/minizip/zip.c,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/minizip/crypt.h,0,2,2
/media/ullmann/hdd/research/engines/godot/platform/x11/joypad_linux.h,3,2,5
/media/ullmann/hdd/research/engines/godot/main/input_default.h,1,20,21
/media/ullmann/hdd/research/engines/godot/thirdparty/libpng/pngwio.c,1,0,1
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/CollisionShapes/btBoxShape.h,2,4,6
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/CollisionShapes/btPolyhedralConvexShape.h,1,5,6
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/CollisionShapes/btSdfCollisionShape.cpp,2,1,3
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/CollisionShapes/btMiniSDF.h,0,2,2
/media/ullmann/hdd/research/engines/godot/editor/import/resource_importer_texture_atlas.cpp,8,0,8
/media/ullmann/hdd/research/engines/godot/modules/mono/mono_gd/gd_mono_utils.cpp,13,0,13
/media/ullmann/hdd/research/engines/godot/core/math/bvh_integrity.inc,0,1,1
/media/ullmann/hdd/research/engines/godot/core/os/memory.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/scene/resources/default_theme/default_theme.cpp,6,0,6
/media/ullmann/hdd/research/engines/godot/scene/resources/default_theme/font_lodpi.inc,0,1,1
/media/ullmann/hdd/research/engines/godot/core/io/stream_peer_ssl.cpp,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/pvrtccompressor/RgbBitmap.h,2,1,3
/media/ullmann/hdd/research/engines/godot/thirdparty/pvrtccompressor/Bitmap.h,1,3,4
/media/ullmann/hdd/research/engines/godot/modules/gdnative/videodecoder/register_types.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/thirdparty/zstd/compress/zstd_compress.c,15,0,15
/media/ullmann/hdd/research/engines/godot/thirdparty/zstd/compress/zstd_opt.h,1,2,3
/media/ullmann/hdd/research/engines/godot/editor/import/resource_importer_layered_texture.h,2,2,4
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/Bullet3OpenCL/NarrowphaseCollision/kernels/bvhTraversal.h,0,1,1
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/common/pooling_pd.hpp,3,1,4
/media/ullmann/hdd/research/engines/godot/thirdparty/libtheora/x86/mmxfrag.c,2,0,2
/media/ullmann/hdd/research/engines/godot/thirdparty/libtheora/x86/mmxfrag.h,1,2,3
/media/ullmann/hdd/research/engines/godot/modules/mono/glue/glue_header.h,20,0,20
/media/ullmann/hdd/research/engines/godot/scene/gui/texture_rect.h,1,21,22
/media/ullmann/hdd/research/engines/godot/editor/import/resource_importer_obj.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/modules/visual_script/visual_script_func_nodes.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/scene/main/scene_tree.h,7,19,26
/media/ullmann/hdd/research/engines/godot/servers/visual/portals/portal_gameplay_monitor.cpp,5,0,5
/media/ullmann/hdd/research/engines/godot/servers/visual/visual_server_scene.h,10,7,17
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/Bullet3Common/b3HashMap.h,1,0,1
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/Bullet3Common/b3AlignedObjectArray.h,2,1,3
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/sfnt/ttpost.h,0,3,3
/media/ullmann/hdd/research/engines/godot/scene/debugger/script_debugger_remote.cpp,12,0,12
/media/ullmann/hdd/research/engines/godot/scene/resources/font.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/Gimpact/btContactProcessing.h,2,2,4
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletCollision/Gimpact/btTriangleShapeEx.h,3,5,8
/media/ullmann/hdd/research/engines/godot/scene/3d/interpolated_camera.h,1,2,3
/media/ullmann/hdd/research/engines/godot/modules/fbx/tools/import_utils.h,3,9,12
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/geometry/curve_intersector_sweep.h,5,2,7
/media/ullmann/hdd/research/engines/godot/modules/mbedtls/crypto_mbedtls.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/psaux/afmparse.c,3,1,4
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/psaux/psconv.h,0,3,3
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/geometry/trianglev.h,1,11,12
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/type1/t1driver.c,5,1,6
/media/ullmann/hdd/research/engines/godot/servers/visual/portals/portal_pvs_builder.h,3,2,5
/media/ullmann/hdd/research/engines/godot/scene/resources/plane_shape.h,1,6,7
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/cpu/gemm/gemm.cpp,8,0,8
/media/ullmann/hdd/research/engines/godot/thirdparty/oidn/mkl-dnn/src/cpu/gemm/s8x8s32/ref_gemm_s8x8s32.hpp,0,1,1
/media/ullmann/hdd/research/engines/godot/modules/gdnative/videodecoder/register_types.h,0,2,2
/media/ullmann/hdd/research/engines/godot/scene/2d/back_buffer_copy.h,1,2,3
/media/ullmann/hdd/research/engines/godot/editor/editor_about.cpp,3,0,3
/media/ullmann/hdd/research/engines/godot/servers/visual/visual_server_viewport.cpp,5,0,5
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/subdiv/bezier_patch.h,2,3,5
/media/ullmann/hdd/research/engines/godot/thirdparty/embree/kernels/subdiv/bezier_curve.h,2,10,12
/media/ullmann/hdd/research/engines/godot/core/math/expression.h,1,6,7
/media/ullmann/hdd/research/engines/godot/modules/lightmapper_cpu/lightmapper_cpu.cpp,7,0,7
/media/ullmann/hdd/research/engines/godot/thirdparty/zstd/compress/zstd_ldm.h,2,3,5
/media/ullmann/hdd/research/engines/godot/modules/gdscript/register_types.cpp,13,0,13
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletDynamics/Featherstone/btMultiBodyJointMotor.h,1,1,2
/media/ullmann/hdd/research/engines/godot/thirdparty/bullet/BulletDynamics/Featherstone/btMultiBodyConstraint.h,2,11,13
/media/ullmann/hdd/research/engines/godot/scene/3d/camera.h,4,24,28
/media/ullmann/hdd/research/engines/godot/modules/gltf/gltf_document.cpp,37,0,37
/media/ullmann/hdd/research/engines/godot/modules/gltf/gltf_spec_gloss.h,2,3,5
/media/ullmann/hdd/research/engines/godot/servers/physics/shape_sw.h,4,5,9
/media/ullmann/hdd/research/engines/godot/core/math/bsp_tree.h,7,3,10
/media/ullmann/hdd/research/engines/godot/core/io/file_access_pack.h,6,9,15
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/otvalid/otvmod.c,3,1,4
/media/ullmann/hdd/research/engines/godot/thirdparty/freetype/src/otvalid/otvalid.h,1,8,9
/media/ullmann/hdd/research/engines/godot/modules/mono/mono_gd/gd_mono_utils.h,7,17,24
